주택관리번호,공고번호,주택명,주택구분코드,주택구분코드명,주택상세구분코드,주택상세구분코드명,분양구분코드,분양구분코드명,공급지역코드,공급지역명,공급위치우편번호,공급위치,공급규모,모집공고일,청약접수시작일,청약접수종료일,특별공급접수시작일,특별공급접수종료일,해당지역1순위접수시작일,해당지역1순위접수종료일,경기지역1순위접수시작일,경기지역1순위접수종료일,기타지역1순위접수시작일,기타지역1순위접수종료일,해당지역2순위접수시작일,해당지역2순위접수종료일,경기지역2순위접수시작일,경기지역2순위접수종료일,기타지역2순위접수시작일,기타지역2순위접수종료일,당첨자발표일,계약시작일,계약종료일,홈페이지주소,건설업체명_시공사,문의처,사업주체명_시행사,입주예정월,투기과열지구,조정대상지역,분양가상한제,정비사업,공공주택지구,대규모택지개발지구,수도권내민영공공주택지구,모집공고홈페이지주소
"2025000501","2025000501","더샵 분당티에르원","01","APT","01","민영","0","분양주택","410","경기","13611","경기도 성남시 분당구 정자동 88번지 일원",102,"2025-10-31","2025-11-10","2025-11-12","2025-11-10","2025-11-10","2025-11-11","2025-11-11",,,"2025-11-11","2025-11-11","2025-11-12","2025-11-12",,,"2025-11-12","2025-11-12","2025-11-19","2025-12-01","2025-12-03","https://더샵분당티에르원.kr","(주)포스코이앤씨","1800-6552","느티마을3단지 리모델링주택조합","2027-10","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2025000501&pblancNo=2025000501"
"2025000307","2025000307","엘리프 한신더휴 수원 D3블록(본청약)","01","APT","01","민영","0","분양주택","410","경기","16373","경기도 수원시 권선구 당수1지구 공공주택지구 내 D3블록",640,"2025-10-31","2025-11-10","2025-11-12","2025-11-10","2025-11-10","2025-11-11","2025-11-11","2025-11-11","2025-11-11","2025-11-11","2025-11-11","2025-11-12","2025-11-12","2025-11-12","2025-11-12","2025-11-12","2025-11-12","2025-11-18","2025-12-01","2025-12-04","http://www.엘리프한신더휴수원.com","한신공영(주)  (주)신흥건설","031-298-7001","수원당수피에프브이 주식회사 계룡건설산업(주)","2028-04","N","N","Y","N","Y","Y","Y","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2025000307&pblancNo=2025000307"
"2025000295","2025000295","엘리프 한신더휴 수원 C3블록(본청약)","01","APT","01","민영","0","분양주택","410","경기","16390","경기도 수원시 권선구 당수1지구 공공주택지구 내 C3블록",440,"2025-10-31","2025-11-10","2025-11-12","2025-11-10","2025-11-10","2025-11-11","2025-11-11","2025-11-11","2025-11-11","2025-11-11","2025-11-11","2025-11-12","2025-11-12","2025-11-12","2025-11-12","2025-11-12","2025-11-12","2025-11-19","2025-12-01","2025-12-04","http://www.엘리프한신더휴수원.com","계룡건설산업(주)","031-298-7001","수원당수피에프브이 주식회사 계룡건설산업(주)","2027-12","N","N","Y","N","Y","Y","Y","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2025000295&pblancNo=2025000295"
"2025000541","2025000541","도룡자이 라피크","01","APT","01","민영","0","분양주택","300","대전","34055","대전광역시 유성구 도룡동 382번지 일원",299,"2025-10-30","2025-11-10","2025-11-12","2025-11-10","2025-11-10","2025-11-11","2025-11-11",,,"2025-11-11","2025-11-11","2025-11-12","2025-11-12",,,"2025-11-12","2025-11-12","2025-11-18","2025-11-30","2025-12-02","https://xi.co.kr/DRD","지에스건설(주)","1660-3299","(주)한국토지신탁","2028-12","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2025000541&pblancNo=2025000541"
"2025000529","2025000529","브레인시티 비스타동원","01","APT","01","민영","0","분양주택","410","경기","17738","경기도 평택시 장안동 평택브레인시티 일반산업단지 공동4BL",1600,"2025-10-30","2025-11-10","2025-11-12","2025-11-10","2025-11-10","2025-11-11","2025-11-11","2025-11-11","2025-11-11","2025-11-11","2025-11-11","2025-11-12","2025-11-12","2025-11-12","2025-11-12","2025-11-12","2025-11-12","2025-11-18","2025-11-29","2025-12-01","http://www.브레인시티비스타동원.com","(주)동원개발","1522-1567","(주)월드컵","2028-12","N","N","Y","N","N","Y","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2025000529&pblancNo=2025000529"
"2025000506","2025000506","엠타워 디루체","01","APT","01","민영","0","분양주택","410","경기","14725","경기도 부천시 소사구 심곡로10번길 68 ",32,"2025-10-28","2025-11-07","2025-11-10",,,"2025-11-07","2025-11-07",,,"2025-11-07","2025-11-07","2025-11-10","2025-11-10",,,"2025-11-10","2025-11-10","2025-11-17","2025-12-01","2025-12-03","https://blog.naver.com/nsh0307","일명종합건설 주식회사 ",,"코리아신탁(주)","2025-12","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2025000506&pblancNo=2025000506"
"2025000457","2025000457","효성해링턴 플레이스 여수","01","APT","01","민영","0","분양주택","513","전남","59676","전라남도 여수시 학동 75-2 75-3 75-5 76-4번지",278,"2025-10-28","2025-11-10","2025-11-12","2025-11-10","2025-11-10","2025-11-11","2025-11-11",,,"2025-11-11","2025-11-11","2025-11-12","2025-11-12",,,"2025-11-12","2025-11-12","2025-11-18","2025-12-01","2025-12-03","https://효성해링턴플레이스여수.com","진흥기업 주식회사","061-684-0321","(주)한국토지신탁","2029-08","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2025000457&pblancNo=2025000457"
"2025000514","2025000514","풍무역 푸르지오 더 마크","01","APT","01","민영","0","분양주택","410","경기","10112","경기도 김포시 사우동 428-3 일원 (풍무역세권 도시개발사업 B3블록)",1524,"2025-10-24","2025-11-03","2025-11-05","2025-11-03","2025-11-03","2025-11-04","2025-11-04",,,"2025-11-04","2025-11-04","2025-11-05","2025-11-05",,,"2025-11-05","2025-11-05","2025-11-12","2025-11-24","2025-11-27","https://www.prugio.com/hb/2025/themark/","(주)대우건설","1661-3353","(주)대우건설 디에스케이피에프브이주식회사","2028-11","N","N","Y","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2025000514&pblancNo=2025000514"
"2025000512","2025000512","효성해링턴 플레이스 영주 더리버","01","APT","01","민영","0","분양주택","712","경북","36126","경상북도 영주시 휴천동 612-2일원",445,"2025-10-24","2025-11-03","2025-11-05","2025-11-03","2025-11-03","2025-11-04","2025-11-04",,,"2025-11-04","2025-11-04","2025-11-05","2025-11-05",,,"2025-11-05","2025-11-05","2025-11-11","2025-11-24","2025-11-26","http://효성해링턴플레이스영주더리버.com","진흥기업(주)","1566-0489","주식회사 하나자산신탁","2028-09","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2025000512&pblancNo=2025000512"
"2025000487","2025000487","운정 아이파크 시티","01","APT","01","민영","0","분양주택","410","경기","10883","파주메디컬클러스터 도시개발구역 A2BL (경기도 파주시 서패동 432번지 일원)",3250,"2025-10-24","2025-11-03","2025-11-05","2025-11-03","2025-11-03","2025-11-04","2025-11-04",,,"2025-11-04","2025-11-04","2025-11-05","2025-11-05",,,"2025-11-05","2025-11-05","2025-11-12","2025-11-25","2025-11-28","https://unjeong-iparkcity.com","에이치디씨현대산업개발 주식회사","1660-3255","주식회사 하나자산신탁","2028-12","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2025000487&pblancNo=2025000487"
"2025000486","2025000486","김천혁신도시 동일하이빌 파크레인","01","APT","01","민영","0","분양주택","712","경북","39660","경상북도 김천시 율곡동 1126",349,"2025-10-24","2025-11-03","2025-11-05","2025-11-03","2025-11-03","2025-11-04","2025-11-04",,,"2025-11-04","2025-11-04","2025-11-05","2025-11-05",,,"2025-11-05","2025-11-05","2025-11-12","2025-11-23","2025-11-25","https://김천혁신동일하이빌파크레인.com","(주)동일토건","1660-1160","(주)한국토지신탁","2028-10","N","N","Y","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2025000486&pblancNo=2025000486"
"2025000472","2025000472","만안역 중앙하이츠 포레","01","APT","01","민영","0","분양주택","410","경기","13968","경기도 안양시 만안구 석수동 284-1",47,"2025-10-24","2025-11-03","2025-11-05","2025-11-03","2025-11-03","2025-11-04","2025-11-04",,,"2025-11-04","2025-11-04","2025-11-05","2025-11-05",,,"2025-11-05","2025-11-05","2025-11-11","2025-11-24","2025-11-26","https://만안역중앙하이츠포레.com","씨에이이앤씨 주식회사","02-6914-6700","석수동적성아파트가로주택정비사업조합","2028-01","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2025000472&pblancNo=2025000472"
"2025000425","2025000425","인하대역 수자인 로이센트","01","APT","01","민영","0","분양주택","400","인천","22188","인천광역시 미추홀구 용현동 604-7번지 일원 (용현·학익 2-2블록 인하대역 1구역 내)",959,"2025-10-24","2025-11-04","2025-11-06","2025-11-04","2025-11-04","2025-11-05","2025-11-05",,,"2025-11-05","2025-11-05","2025-11-06","2025-11-06",,,"2025-11-06","2025-11-06","2025-11-12","2025-11-24","2025-11-26","https://sujain-roicent.co.kr","주식회사 비에스한양","032-875-0959","아이월드 주식회사","2029-04","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2025000425&pblancNo=2025000425"
"2025000507","2025000507","김해진례 C-1블록 공공분양주택","01","APT","03","국민","0","분양주택","621","경남","50872","경상남도 김해시 진례면 송정리 일원 공공지원 민간임대주택 공급촉진지구 내  C-1블록",387,"2025-10-23","2025-11-03","2025-11-05",,,"2025-11-03","2025-11-04",,,"2025-11-03","2025-11-04","2025-11-05","2025-11-05",,,"2025-11-05","2025-11-05","2025-11-18","2025-12-29","2025-12-31","https://apply.lh.or.kr","진흥기업(주)","055-210-8335","한국토지주택공사 경남지역본부","2028-03","N","N","Y","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2025000507&pblancNo=2025000507"
"2025000498","2025000498","트리븐 서산","01","APT","01","민영","0","분양주택","312","충남","31998","충청남도 서산시 예천동 688번지 일원",829,"2025-10-23","2025-11-03","2025-11-05","2025-11-03","2025-11-03","2025-11-04","2025-11-04",,,"2025-11-04","2025-11-04","2025-11-05","2025-11-05",,,"2025-11-05","2025-11-05","2025-11-11","2025-11-24","2025-11-26","http://www.trivn-doosan-seosan.com","두산에너빌리티㈜","1566-4829","(주)한국토지신탁","2029-01","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2025000498&pblancNo=2025000498"
"2025000508","2025000508","제천 신백 선광로즈웰아파트 우선 분양전환 후 잔여세대","01","APT","03","국민","0","분양주택","360","충북","27180","충청북도 제천시 신백동 209-8외 4필지",182,"2025-10-21","2025-10-31","2025-11-03",,,"2025-10-31","2025-10-31",,,"2025-10-31","2025-10-31","2025-11-03","2025-11-03",,,"2025-11-03","2025-11-03","2025-11-07","2025-11-18","2025-11-20","http://blog.naver.com/sinbaekrosewell","선광건설 주식회사","043-642-9500","선광건설 주식회사","2025-11","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2025000508&pblancNo=2025000508"
"2025000500","2025000500","전주·완주 혁신도시 에코르 2단지 공가세대 일반공급","01","APT","03","국민","0","분양주택","560","전북","55365","전북특별자치도 완주군 이서면 지사제로 29 (혁신도시 에코르 2단지 아파트)",27,"2025-10-20","2025-10-30","2025-10-31",,,"2025-10-30","2025-10-30",,,"2025-10-30","2025-10-30","2025-10-31","2025-10-31",,,"2025-10-31","2025-10-31","2025-11-06","2025-11-17","2025-11-19","https://www.jbdc.co.kr","금호건설 주식회사","063-280-7415","전북개발공사","2025-12","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2025000500&pblancNo=2025000500"
"2025000513","2025000513","대전대동2 1블록 공공분양주택","01","APT","03","국민","0","분양주택","300","대전","34657","대전광역시 동구 대동 33번지 일원(대전대동2 주거환경개선사업지구)",881,"2025-10-17","2025-10-27","2025-10-29",,,"2025-10-27","2025-10-28",,,"2025-10-27","2025-10-28","2025-10-29","2025-10-29",,,"2025-10-29","2025-10-29","2025-11-07","2025-12-26","2025-12-31","https://apply.lh.or.kr","금호건설(주)  디엘이앤씨(주)  계룡건설산업(주)","042-477-7555","한국토지주택공사 대전충남지역본부","2029-02","N","N","N","Y","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2025000513&pblancNo=2025000513"
"2025000509","2025000509","천안 휴먼빌 퍼스트시티","01","APT","01","민영","0","분양주택","312","충남","31079","충청남도 천안시 서북구 부대동 416-1번지 일원",1232,"2025-10-17","2025-10-27","2025-10-29","2025-10-27","2025-10-27","2025-10-28","2025-10-28",,,"2025-10-28","2025-10-28","2025-10-29","2025-10-29",,,"2025-10-29","2025-10-29","2025-11-04","2025-11-16","2025-11-18","http://휴먼빌퍼스트시티.com/","일신건영(주)","1522-2445","일신건영(주)","2029-05","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2025000509&pblancNo=2025000509"
"2025000499","2025000499","김포 풍무역세권 B5블록 호반써밋","01","APT","01","민영","0","분양주택","410","경기","10112","김포 풍무역세권 B5블록(경기도 김포시 사우동 475-2 일원)",956,"2025-10-17","2025-10-27","2025-10-29","2025-10-27","2025-10-27","2025-10-28","2025-10-28",,,"2025-10-28","2025-10-28","2025-10-29","2025-10-29",,,"2025-10-29","2025-10-29","2025-11-05","2025-11-18","2025-11-21","http://hobansummit-pungmu.co.kr/","(주)호반건설","1670-2552","(주)호반건설","2028-10","N","N","Y","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2025000499&pblancNo=2025000499"
"2025000468","2025000468","오룡2지구 지엔하임 38블록","01","APT","01","민영","0","분양주택","513","전남","58582","전라남도 무안군 일로읍 오룡리 290(오룡지구 38BL)",422,"2025-10-17","2025-10-27","2025-10-29","2025-10-27","2025-10-27","2025-10-28","2025-10-28",,,"2025-10-28","2025-10-28","2025-10-29","2025-10-29",,,"2025-10-29","2025-10-29","2025-11-05","2025-11-17","2025-11-19","http://www.오룡2지구지엔하임.com/","(주)문장건설","1844-2800","주식회사 남악오룡2피에프브이","2028-12","N","N","Y","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2025000468&pblancNo=2025000468"
"2025000467","2025000467","오룡2지구 지엔하임 37블록","01","APT","01","민영","0","분양주택","513","전남","58582","전라남도 무안군 일로읍 오룡리 288(오룡지구 37BL)",371,"2025-10-17","2025-10-27","2025-10-29","2025-10-27","2025-10-27","2025-10-28","2025-10-28",,,"2025-10-28","2025-10-28","2025-10-29","2025-10-29",,,"2025-10-29","2025-10-29","2025-11-04","2025-11-17","2025-11-19","http://www.오룡2지구지엔하임.com/","(주)문장건설","1844-2800","주식회사 남악오룡1피에프브이","2028-12","N","N","Y","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2025000467&pblancNo=2025000467"
"2025000466","2025000466","두산위브더제니스 청주 센트럴파크","01","APT","01","민영","0","분양주택","360","충북","28474","충청북도 청주시 흥덕구 신봉동 528번지 외 3필지",705,"2025-10-17","2025-10-27","2025-10-29","2025-10-27","2025-10-27","2025-10-28","2025-10-28",,,"2025-10-28","2025-10-28","2025-10-29","2025-10-29",,,"2025-10-29","2025-10-29","2025-11-05","2025-11-17","2025-11-19","https://두산위브더제니스청주센트럴파크.com","두산건설 주식회사","043-266-1618","운천주공재건축정비사업조합","2029-02","N","N","N","Y","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2025000466&pblancNo=2025000466"
"2025000443","2025000443","두산위브더제니스 구미","01","APT","01","민영","0","분양주택","712","경북","39323","경상북도 구미시 광평동 227번지 일원",403,"2025-10-15","2025-10-20","2025-10-22","2025-10-20","2025-10-20","2025-10-21","2025-10-21",,,"2025-10-21","2025-10-21","2025-10-22","2025-10-22",,,"2025-10-22","2025-10-22","2025-10-28","2025-11-10","2025-11-12","https://두산위브더제니스구미.com","두산건설 주식회사","054-602-8000","구미중앙숲지역주택조합","2029-05","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2025000443&pblancNo=2025000443"
"2025000462","2025000462","더파크 비스타동원","01","APT","01","민영","0","분양주택","600","부산","46991","부산광역시 사상구 감전동 산1-9일원",852,"2025-10-10","2025-10-20","2025-10-22","2025-10-20","2025-10-20","2025-10-21","2025-10-21",,,"2025-10-21","2025-10-21","2025-10-22","2025-10-22",,,"2025-10-22","2025-10-22","2025-10-28","2025-11-10","2025-11-12","http://더파크비스타동원.com","(주)동원개발","1588-6999","대한토지신탁(주)","2029-01","N","N","N","N","N","N","N","https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2025000462&pblancNo=2025000462"
